user_latitude,user_longitude,problem_type,urgency_level,mechanic_latitude,mechanic_longitude,distance_km,mechanic_rating,open_24hrs,speciality_match,district,target
-2.400336,29.672152,Bodywork,1,-2.299334,29.732215,13.06,4.6,1,1,Nyanza,1
-2.070089,29.722606,Welding,1,-2.05837,29.738198,2.17,4.6,0,1,Muhanga,1
-1.808866,30.085398,Diagnostic Scanning,3,-1.7439095,30.0163998,10.53,4.1,0,1,Rulindo,1
-1.717755,29.210057,Bodywork,3,-1.597232,29.170035,14.12,3.7,0,0,Rubavu,0
-2.101702,29.810635,Electrical Systems,1,-2.113544,29.675028,15.13,3.3,0,1,Muhanga,1
-1.526133,29.658652,Engine Repair,1,-1.578168,29.546516,13.74,4.8,0,0,Musanze,1
-1.974066,30.47503,Electrical Systems,3,-1.931574,30.442703,5.94,4.1,0,0,Rwamagana,1
-2.049299,29.759479,Suspension & Steering,1,-2.062051,29.767629,1.68,4.3,0,0,Muhanga,1
-2.026491,30.149087,Oil Change,1,-1.9755665,30.1145507,6.84,4.9,0,1,Kicukiro,0
-1.951772,30.143757,Bodywork,1,-1.92268,30.061776,9.67,4.3,0,0,Kicukiro,0
-2.156729,29.796696,Oil Change,1,-2.037474,29.705903,16.66,4.6,0,0,Muhanga,1
-1.737817,30.116329,Air Conditioning,1,-1.7369582,29.9843864,14.66,4.0,0,0,Rulindo,1
-2.00118,30.125132,Bodywork,3,-1.9657339,30.0795821,6.42,5.0,1,1,Kicukiro,1
-1.453117,29.649154,Diagnostic Scanning,1,-1.5198787,29.599061,9.28,4.0,0,1,Musanze,1
-1.965171,30.092341,Welding,3,-1.965264,30.077563,1.64,4.2,0,0,Nyarugenge,1
-1.95851,30.422598,Engine Repair,1,-1.934425,30.491131,8.07,4.8,0,0,Rwamagana,0
-2.37448,29.748427,Transmission Repair,1,-2.319998,29.782597,7.15,4.5,0,0,Nyanza,1
-2.609473,29.78574,Air Conditioning,1,-2.593152,29.816996,3.92,4.3,0,1,Huye,1
-1.610862,29.270287,Air Conditioning,1,-1.677368,29.255548,7.57,4.5,0,1,Rubavu,1
-2.089256,29.782838,Diagnostic Scanning,1,-2.122398,29.720421,7.85,3.4,0,0,Muhanga,1
-1.489923,29.661997,Welding,3,-1.418348,29.624935,8.96,5.0,0,0,Musanze,1
-1.460043,29.658223,Suspension & Steering,1,-1.5406895,29.658612,8.97,4.0,0,0,Musanze,0
-2.228271,30.159675,Suspension & Steering,1,-2.040874,30.345004,29.3,4.2,0,0,Bugesera,0
-1.665877,29.180396,Bodywork,1,-1.673753,29.313791,14.85,3.7,0,0,Rubavu,1
-2.320196,30.593245,Oil Change,1,-2.152062,30.814494,30.88,4.7,0,0,Kirehe,0
-1.449383,29.664729,Electrical Systems,1,-1.482601,29.673981,3.83,4.5,0,0,Musanze,0
-2.377273,29.796672,Air Conditioning,3,-2.341568,29.728899,8.51,4.7,0,0,Nyanza,1
-2.612036,29.749871,Air Conditioning,1,-2.5600937,29.7675273,6.1,4.5,0,1,Huye,1
-1.541025,30.093635,Electrical Systems,1,-1.58,30.065,5.38,4.0,0,1,Gicumbi,1
-1.669263,29.259449,Exhaust System,1,-1.681947,29.253475,1.56,4.2,0,0,Rubavu,0
-2.117353,30.450053,Diagnostic Scanning,3,-2.136172,30.538489,10.05,4.6,0,0,Ngoma,0
-1.88573,30.459017,Brake System,1,-1.976987,30.459407,10.15,3.3,0,1,Rwamagana,1
-2.534023,29.798647,Welding,1,-2.586964,29.809485,6.01,4.5,0,0,Huye,0
-1.459141,29.647509,Diagnostic Scanning,3,-1.490864,29.657863,3.71,4.7,0,1,Musanze,1
-1.493064,29.67246,Tire & Wheel,3,-1.416668,29.671435,8.5,3.8,1,0,Musanze,1
-1.565829,30.123648,Tire & Wheel,3,-1.492884,30.056646,11.01,4.5,0,0,Gicumbi,0
-1.924287,30.085716,Engine Repair,1,-1.876457,30.021912,8.86,4.2,1,1,Gasabo,1
-1.986767,30.060859,Transmission Repair,3,-1.957793,30.080904,3.92,4.6,1,1,Kicukiro,0
-2.089229,30.487189,Bodywork,1,-2.2113129,30.5876495,17.58,4.6,0,1,Ngoma,0
-1.802204,29.992639,Tire & Wheel,1,-1.745286,30.03418,7.83,3.3,0,1,Rulindo,0
-2.237124,30.201025,Brake System,1,-2.030654,30.345228,28.0,4.5,0,0,Bugesera,0
-1.826842,30.601093,Welding,3,-1.894956,30.649602,9.3,4.5,0,0,Kayonza,1
-1.785289,30.038573,Exhaust System,1,-1.725646,29.902364,16.53,4.7,0,0,Rulindo,0
-1.492241,30.05882,Suspension & Steering,1,-1.498126,30.110723,5.81,4.8,0,1,Gicumbi,1
-2.40396,29.712804,Transmission Repair,1,-2.323557,29.732824,9.21,4.0,0,1,Nyanza,1
-1.982905,30.098008,Diagnostic Scanning,3,-1.933274,30.065549,6.59,4.6,0,0,Kicukiro,1
-2.003978,30.479275,Diagnostic Scanning,3,-1.971509,30.472106,3.7,4.6,0,0,Rwamagana,1
-2.301811,29.748512,Exhaust System,1,-2.3321944,29.76253,3.72,3.2,0,1,Nyanza,1
-2.076924,29.716795,Exhaust System,1,-2.0954198,29.7484296,4.07,4.7,1,0,Muhanga,0
-2.032143,29.749725,Exhaust System,1,-2.052131,29.746225,2.26,4.8,0,1,Muhanga,1
-1.857916,30.652577,Transmission Repair,1,-1.881422,30.624839,4.04,3.7,0,0,Kayonza,1
-1.696229,30.070629,Oil Change,3,-1.768046,30.120339,9.71,4.1,0,0,Rulindo,1
-1.975244,30.092868,Tire & Wheel,1,-1.95799,30.053701,4.76,4.4,0,1,Nyarugenge,1
-1.823806,30.714932,Air Conditioning,1,-1.87,30.54,20.11,3.8,0,1,Kayonza,0
-2.279304,30.625219,Tire & Wheel,3,-2.114359,30.784113,25.46,4.6,0,0,Kirehe,0
-1.688088,30.012472,Welding,1,-1.6713788,30.0103143,1.87,5.0,0,1,Rulindo,1
-2.180853,30.124464,Exhaust System,3,-2.1133996,30.1233615,7.5,4.5,0,1,Bugesera,1
-1.518077,29.681217,Transmission Repair,1,-1.565948,29.677706,5.34,4.0,0,0,Musanze,1
-2.320755,29.671794,Oil Change,1,-2.3665111,29.725639,7.85,3.8,0,0,Nyanza,1
-1.687482,30.116724,Bodywork,3,-1.703085,29.925901,21.28,4.2,0,0,Rulindo,0
-2.044404,29.816422,Bodywork,3,-2.0746038,29.755261,7.58,4.3,0,1,Muhanga,1
-1.949929,30.089045,Electrical Systems,1,-1.929288,30.089674,2.3,3.8,0,0,Kicukiro,1
-1.685303,30.036815,Diagnostic Scanning,1,-1.687568,29.934216,11.41,4.5,0,0,Rulindo,0
-2.311379,29.712491,Engine Repair,3,-2.3379369,29.7539021,5.47,3.5,0,1,Nyanza,1
-1.566112,29.557104,Brake System,1,-1.515624,29.67288,14.04,4.0,0,1,Musanze,0
-1.650372,30.129113,Diagnostic Scanning,1,-1.67994,29.93838,21.45,4.1,1,0,Rulindo,0
-1.934872,30.093832,Brake System,1,-1.970263,30.114761,4.57,4.6,1,0,Kicukiro,1
-1.91837,30.583404,Oil Change,1,-1.9037122,30.5053844,8.82,5.0,0,0,Kayonza,0
-2.007995,30.143555,Diagnostic Scanning,1,-1.986708,30.058125,9.78,4.6,0,1,Kicukiro,1
-1.759359,29.202911,Brake System,3,-1.6622132,29.3146881,16.46,3.6,0,1,Rubavu,0
-2.394188,30.61064,Electrical Systems,1,-2.1357045,30.7216566,31.28,4.0,1,0,Kirehe,0
-1.964395,30.082751,Exhaust System,1,-1.957225,30.095798,1.65,4.6,1,0,Kicukiro,1
-2.269754,30.67846,Engine Repair,1,-2.087039,30.731294,21.15,4.4,0,0,Kirehe,0
-2.048875,29.728481,Oil Change,1,-2.0818262,29.785799,7.35,3.7,0,0,Muhanga,1
-1.912295,30.733571,Welding,1,-1.94406,30.65638,9.28,4.1,0,1,Kayonza,1
-1.932946,30.398852,Oil Change,1,-1.97703,30.494788,11.73,5.0,0,0,Rwamagana,0
-1.819608,30.68032,Brake System,1,-1.871834,30.657531,6.34,3.0,0,0,Kayonza,0
-2.070296,29.811626,Transmission Repair,1,-2.088525,29.740866,8.12,3.2,1,0,Muhanga,1
-2.124309,30.434158,Diagnostic Scanning,1,-2.14349,30.562245,14.39,4.4,0,1,Ngoma,0
-1.957233,30.140817,Suspension & Steering,1,-1.925081,30.044418,11.29,4.5,0,0,Gasabo,0
-1.895177,30.666024,Exhaust System,1,-1.90737,30.671229,1.47,3.7,0,1,Kayonza,1
-2.011346,30.475098,Electrical Systems,1,-1.9777,30.419729,7.2,3.8,1,0,Rwamagana,1
-1.451273,29.635501,Engine Repair,1,-1.5150418,29.6474388,7.21,4.6,0,1,Musanze,1
-1.936811,30.028625,Air Conditioning,1,-1.858448,30.114136,12.89,3.9,0,1,Gasabo,0
-2.398237,30.579325,Air Conditioning,3,-2.095866,30.736588,37.89,4.5,0,1,Kirehe,0
-1.68906,30.046007,Brake System,1,-1.6963776,30.0090452,4.19,5.0,0,1,Rulindo,1
-1.620586,30.121836,Welding,1,-1.565877,30.097528,6.66,4.3,0,0,Gicumbi,1
-2.376481,30.607835,Bodywork,1,-2.115146,30.77727,34.62,4.8,0,1,Kirehe,0
-1.991559,30.404472,Exhaust System,1,-1.9380288,30.410063,5.98,4.4,0,0,Rwamagana,1
-2.008389,30.382194,Transmission Repair,3,-1.930272,30.448003,11.35,4.0,1,1,Rwamagana,0
-1.669285,29.999167,Air Conditioning,1,-1.746353,29.967429,9.27,4.4,1,0,Rulindo,0
-2.201719,30.563502,Diagnostic Scanning,1,-2.153883,30.545103,5.7,4.8,0,1,Ngoma,1
-2.117699,30.443285,Suspension & Steering,1,-2.101509,30.629374,20.76,4.7,0,0,Ngoma,0
-1.69283,29.213795,Welding,1,-1.7226571,29.2241626,3.51,4.8,0,0,Rubavu,1
-1.6992,29.272131,Engine Repair,1,-1.629119,29.230836,9.04,4.7,0,0,Rubavu,1
-1.752411,30.087732,Brake System,3,-1.70488,29.911064,20.33,3.3,0,1,Rulindo,0
-2.104664,29.796508,Brake System,3,-2.0678843,29.7495018,6.63,4.9,0,1,Muhanga,0
-1.942169,30.082203,Transmission Repair,3,-1.929117,30.105282,2.95,4.4,0,0,Kicukiro,0
-1.919931,30.5696,Tire & Wheel,1,-1.891812,30.630764,7.48,4.5,0,1,Kayonza,1
-1.9167,30.38394,Engine Repair,1,-1.965427,30.482903,12.26,4.8,0,1,Rwamagana,1
-1.682073,29.209515,Engine Repair,1,-1.687082,29.301535,10.24,3.7,0,0,Rubavu,1
-2.424871,29.715682,Electrical Systems,1,-2.3383858,29.7222904,9.64,4.6,0,1,Nyanza,1
-2.319276,30.638654,Exhaust System,1,-2.111054,30.721332,24.91,3.8,0,0,Kirehe,0
-2.433774,29.756044,Brake System,1,-2.321825,29.731659,12.74,4.8,0,0,Nyanza,0
-2.594044,29.775273,Air Conditioning,1,-2.541115,29.736127,7.32,4.4,0,1,Huye,1
-1.956113,30.038953,Engine Repair,1,-1.910906,30.028288,5.16,4.6,0,1,Nyarugenge,1
-1.96554,30.637405,Bodywork,1,-1.874631,30.603507,10.79,4.9,0,1,Kayonza,1
-1.919332,30.034525,Oil Change,1,-1.930199,30.05774,2.85,3.5,0,0,Nyarugenge,0
-1.961569,30.056083,Diagnostic Scanning,1,-1.944503,30.119993,7.35,5.0,0,1,Kicukiro,1
-1.63938,30.016255,Oil Change,3,-1.5232235,29.9878873,13.3,4.6,0,0,Gicumbi,0
-2.350974,30.702155,Welding,1,-2.115865,30.806377,28.59,4.1,0,0,Kirehe,0
-1.671184,30.11134,Diagnostic Scanning,1,-1.737381,29.9678,17.57,4.9,0,0,Rulindo,1
-1.879477,30.127262,Bodywork,3,-1.967335,30.102041,10.16,4.3,0,0,Gasabo,1
-1.503527,30.096053,Electrical Systems,1,-1.557509,30.096269,6.0,4.1,0,0,Gicumbi,1
-2.010451,29.746033,Exhaust System,1,-2.048101,29.74008,4.24,3.7,0,0,Muhanga,1
-1.938937,30.056195,Oil Change,1,-1.919331,30.088864,4.23,4.5,1,0,Nyarugenge,1
-1.740982,30.121156,Welding,1,-1.737846,29.905877,23.93,4.2,0,1,Rulindo,0
-2.55809,29.804664,Oil Change,1,-2.562273,29.760932,4.88,3.5,0,0,Huye,1
-2.046461,29.791107,Welding,3,-2.1031048,29.7849938,6.34,4.8,0,1,Muhanga,0
-2.07147,30.563242,Bodywork,3,-2.2208061,30.5347652,16.9,4.0,0,0,Ngoma,0
-1.717335,30.016767,Electrical Systems,1,-1.71696,29.938775,8.67,4.3,0,0,Rulindo,1
-2.254507,30.615903,Brake System,1,-2.100004,30.74475,22.36,4.6,0,0,Kirehe,0
-1.826757,30.639419,Electrical Systems,3,-1.903188,30.673524,9.31,4.7,0,0,Kayonza,1
-2.201985,30.434013,Diagnostic Scanning,1,-2.168898,30.432336,3.68,4.2,1,0,Ngoma,1
-1.567849,29.968027,Transmission Repair,3,-1.479391,30.078961,15.77,4.3,0,0,Gicumbi,1
-1.465277,29.590027,Air Conditioning,1,-1.513399,29.619852,6.29,4.8,0,1,Musanze,1
-2.184277,30.436049,Welding,1,-2.093952,30.53948,15.26,4.3,0,0,Ngoma,1
-2.65812,29.741614,Suspension & Steering,3,-2.554787,29.665798,14.25,4.3,0,1,Huye,1
-2.03979,29.744336,Diagnostic Scanning,1,-2.027613,29.706922,4.37,4.4,0,0,Muhanga,0
-1.928742,30.056399,Tire & Wheel,1,-1.921692,30.055172,0.8,4.5,0,1,Gasabo,1
-2.072987,30.429714,Suspension & Steering,1,-2.1863789,30.5053747,15.15,3.5,0,0,Ngoma,1
-2.531655,29.715769,Electrical Systems,3,-2.529434,29.780467,7.19,4.7,0,0,Huye,1
-2.385236,30.580515,Air Conditioning,1,-2.392678,30.670589,10.04,4.4,0,1,Kirehe,1
-2.313595,29.742008,Brake System,1,-2.3587971,29.7306409,5.18,3.8,0,0,Nyanza,1
-1.704072,30.090903,Diagnostic Scanning,3,-1.7136596,30.008628,9.21,4.7,1,1,Rulindo,1
-1.888418,30.494576,Tire & Wheel,1,-1.947658,30.51,6.81,4.0,0,1,Rwamagana,0
-1.948218,30.129243,Electrical Systems,1,-2.014782,30.106263,7.83,4.7,0,1,Kicukiro,1
-2.361391,29.772713,Suspension & Steering,1,-2.355583,29.783689,1.38,4.2,0,1,Nyanza,1
-1.458717,29.703893,Suspension & Steering,3,-1.476402,29.582642,13.62,4.6,0,1,Musanze,1
-2.008104,30.477056,Exhaust System,1,-1.968999,30.4373356,6.2,4.2,1,0,Rwamagana,1
-2.638334,29.743474,Exhaust System,3,-2.670585,29.782359,5.61,3.0,0,1,Huye,1
-1.611543,29.333636,Electrical Systems,1,-1.64948,29.33282,4.22,4.2,0,0,Rubavu,0
-2.177179,30.525666,Diagnostic Scanning,1,-2.2148454,30.5695578,6.43,5.0,0,0,Ngoma,1
-1.972275,30.040982,Suspension & Steering,1,-1.9926707,30.0562286,2.83,5.0,0,1,Nyarugenge,1
-1.785437,30.079973,Diagnostic Scanning,3,-1.79447,30.14419,7.21,3.9,0,0,Rulindo,1
-1.937753,30.066913,Engine Repair,1,-1.990929,30.035772,6.85,4.3,0,0,Nyarugenge,0
-2.355249,30.619228,Suspension & Steering,1,-2.165606,30.825028,31.11,4.3,0,0,Kirehe,0
-2.237195,30.437193,Brake System,3,-2.197964,30.431578,4.41,4.8,0,0,Ngoma,1
-2.207923,30.403626,Bodywork,1,-2.2022892,30.5085168,11.67,3.0,0,0,Ngoma,1
-1.951106,30.104932,Air Conditioning,3,-1.871472,30.047244,10.93,4.5,1,1,Gasabo,1
-2.071577,30.54367,Engine Repair,1,-2.095177,30.546983,2.65,4.2,0,0,Ngoma,1
-2.349159,29.682009,Electrical Systems,1,-2.35672,29.795308,12.62,4.4,0,1,Nyanza,0
-2.150145,29.738942,Electrical Systems,1,-2.032927,29.714118,13.32,4.4,0,0,Muhanga,0
-2.169753,30.477006,Bodywork,1,-2.108801,30.577282,13.04,3.2,0,0,Ngoma,1
-1.650267,29.314551,Oil Change,1,-1.7009827,29.2777268,6.97,4.7,0,1,Rubavu,1
-1.457037,29.65044,Bodywork,1,-1.435957,29.573155,8.9,4.7,0,1,Musanze,0
-2.263783,30.204587,Engine Repair,1,-2.048904,30.310523,26.64,5.0,0,1,Bugesera,0
-1.492803,29.593319,Welding,3,-1.452247,29.54278,7.2,4.7,1,1,Musanze,1
-2.082879,30.184872,Suspension & Steering,1,-2.2049426,30.1051627,16.21,4.2,0,0,Bugesera,1
-2.154336,30.511766,Welding,1,-2.148087,30.594599,9.23,4.8,1,1,Ngoma,1
-1.504771,29.596449,Welding,1,-1.552993,29.627739,6.39,4.0,0,1,Musanze,0
-2.182029,30.197118,Electrical Systems,1,-1.994928,30.314877,24.58,4.0,0,0,Bugesera,0
-2.032796,29.715277,Oil Change,3,-2.071369,29.835301,14.01,3.8,0,0,Muhanga,0
-1.961744,30.114273,Electrical Systems,3,-1.995993,30.144114,5.05,4.6,0,0,Kicukiro,1
-2.320537,30.742638,Transmission Repair,1,-2.094188,30.771735,25.38,3.7,0,0,Kirehe,0
-2.078665,29.787171,Transmission Repair,1,-2.035672,29.744409,6.74,4.2,1,1,Muhanga,1
-1.941648,30.058997,Oil Change,1,-1.872122,30.113458,9.82,4.5,0,0,Gasabo,1
-1.893677,30.609986,Diagnostic Scanning,1,-1.895516,30.609682,0.21,4.8,0,0,Kayonza,0
-2.359627,30.678696,Brake System,3,-2.0842069,30.7418988,31.42,3.2,1,0,Kirehe,0
-2.39042,30.714773,Suspension & Steering,1,-2.0674571,30.7539748,36.18,3.4,0,1,Kirehe,0
-2.128751,30.076288,Transmission Repair,1,-2.019939,30.326973,30.37,4.5,0,1,Bugesera,0
-2.364806,29.664515,Transmission Repair,1,-2.313929,29.798393,15.91,4.3,1,0,Nyanza,1
-1.755006,30.14188,Bodywork,3,-1.690982,29.916101,26.08,4.8,0,1,Rulindo,0
-2.181658,30.501485,Engine Repair,1,-2.16,30.54,4.91,4.0,0,1,Ngoma,0
-1.967989,30.096704,Transmission Repair,1,-1.960283,30.135042,4.35,3.1,0,0,Kicukiro,1
-1.520699,29.58259,Transmission Repair,3,-1.419034,29.711717,18.27,4.4,0,0,Musanze,0
-2.140819,29.829846,Brake System,1,-2.018358,29.813349,13.74,3.1,1,1,Muhanga,1
-1.920523,30.025232,Oil Change,1,-1.942232,30.111738,9.91,3.3,0,0,Gasabo,0
-2.426404,30.645346,Exhaust System,3,-2.092354,30.763114,39.38,4.2,0,0,Kirehe,0
-1.919553,30.488044,Brake System,3,-1.930563,30.448371,4.58,4.4,0,0,Rwamagana,1
-2.08582,29.825911,Suspension & Steering,3,-2.021454,29.7424,11.72,3.8,0,0,Muhanga,0
-2.232923,30.577641,Welding,3,-2.223043,30.424852,17.01,3.7,1,0,Ngoma,0
-1.858528,30.055573,Tire & Wheel,3,-1.981277,30.148429,17.11,3.8,0,1,Gasabo,1
-2.404358,30.689397,Suspension & Steering,1,-2.12364,30.74576,31.84,4.5,1,1,Kirehe,0
-2.14583,30.566431,Brake System,1,-2.107734,30.572969,4.3,4.6,0,0,Ngoma,1
-1.89559,30.062328,Transmission Repair,1,-1.92505,30.139801,9.21,3.9,1,0,Gasabo,1
-1.558641,29.58077,Engine Repair,1,-1.525628,29.682195,11.86,5.0,0,1,Musanze,1
-2.137064,29.799647,Suspension & Steering,1,-2.072754,29.705327,12.69,3.7,0,1,Muhanga,0
-1.976965,30.087437,Suspension & Steering,1,-1.927596,30.115983,6.34,3.7,0,0,Kicukiro,0
-2.119671,30.546323,Welding,3,-2.150748,30.555597,3.61,4.5,0,0,Ngoma,1
-1.492477,29.681182,Tire & Wheel,1,-1.495084,29.615845,7.27,4.2,0,0,Musanze,0
-2.358191,29.735925,Brake System,1,-2.365414,29.789332,5.99,4.1,0,1,Nyanza,1
-1.95909,30.046673,Tire & Wheel,1,-1.946784,30.095081,5.55,4.3,0,1,Nyarugenge,1
-1.761214,30.072992,Transmission Repair,1,-1.722185,29.932193,16.24,4.7,0,0,Rulindo,1
-2.121117,30.47749,Tire & Wheel,3,-2.14613,30.554254,8.97,4.9,0,1,Ngoma,1
-2.405146,29.798695,Exhaust System,1,-2.359908,29.685041,13.59,3.1,0,0,Nyanza,0
-1.432329,29.583177,Oil Change,3,-1.4918377,29.6507629,10.01,4.9,0,1,Musanze,1
-1.945195,30.057929,Bodywork,1,-1.972285,30.057046,3.01,2.5,0,0,Nyarugenge,0
-1.978892,30.087795,Oil Change,1,-1.943076,30.107815,4.56,4.4,0,1,Nyarugenge,1
-1.947486,30.061889,Engine Repair,3,-1.956132,30.093338,3.62,3.3,0,0,Nyarugenge,1
-2.434236,29.739535,Tire & Wheel,1,-2.342083,29.800994,12.31,4.4,0,1,Nyanza,1
-2.633103,29.717976,Air Conditioning,1,-2.6482226,29.7537692,4.32,5.0,0,1,Huye,0
-2.340415,30.586779,Tire & Wheel,1,-2.121485,30.788976,33.13,4.6,0,0,Kirehe,0
-1.984157,30.029853,Tire & Wheel,1,-1.906297,30.063166,9.42,4.7,0,0,Nyarugenge,1
-1.897004,30.046338,Engine Repair,3,-1.902618,30.016188,3.41,3.6,0,0,Gasabo,0
-1.919462,30.031781,Diagnostic Scanning,1,-1.901603,30.073432,5.04,4.7,0,0,Nyarugenge,0
-2.094851,30.119066,Oil Change,3,-2.064158,30.217949,11.51,3.4,0,0,Bugesera,0
-2.163424,30.572625,Engine Repair,3,-2.075177,30.601968,10.34,4.3,0,0,Ngoma,1
-1.527017,29.963788,Electrical Systems,1,-1.558754,30.100441,15.59,4.2,0,1,Gicumbi,1
-1.970666,30.148908,Brake System,1,-1.971426,30.071334,8.62,3.8,0,1,Kicukiro,1
-1.95728,30.072516,Transmission Repair,1,-1.895864,30.081388,6.9,4.8,0,1,Gasabo,1
-2.373203,30.593351,Transmission Repair,1,-2.328035,30.568756,5.72,3.2,0,0,Kirehe,1
-2.380707,30.632076,Oil Change,1,-2.083393,30.781979,37.02,5.0,0,0,Kirehe,0
-2.251928,30.159594,Transmission Repair,1,-2.020723,30.30844,30.57,4.6,1,0,Bugesera,0
-2.352224,30.595802,Suspension & Steering,1,-2.1556977,30.6859106,24.04,4.6,0,1,Kirehe,0
-1.657384,30.013197,Suspension & Steering,1,-1.672229,29.954401,6.74,4.0,0,1,Rulindo,1
-2.230604,30.075272,Brake System,3,-1.980279,30.355876,41.8,3.8,0,1,Bugesera,0
-1.547631,29.558764,Engine Repair,1,-1.475925,29.556736,7.98,4.9,0,0,Musanze,1
-1.910782,30.103218,Oil Change,1,-1.874207,30.023463,9.75,4.0,0,1,Gasabo,0
-2.007772,30.421743,Bodywork,1,-1.938714,30.488199,10.65,3.2,0,1,Rwamagana,0
-2.402524,29.719533,Diagnostic Scanning,3,-2.359213,29.763117,6.83,4.7,1,1,Nyanza,1
-2.22707,30.439624,Diagnostic Scanning,1,-2.1335433,30.5509425,16.16,4.7,0,0,Ngoma,0
-1.910765,30.094701,Electrical Systems,1,-1.984671,30.094726,8.22,4.5,0,0,Nyarugenge,1
-2.074076,30.144617,Bodywork,3,-2.025772,30.331059,21.4,2.5,0,0,Bugesera,0
-1.911757,30.602789,Diagnostic Scanning,1,-1.906473,30.594134,1.13,3.3,0,1,Kayonza,0
-1.667175,29.969047,Brake System,1,-1.55244,30.085698,18.19,4.5,1,1,Gicumbi,0
-2.178861,30.432464,Electrical Systems,1,-2.186793,30.5180795,9.55,4.6,0,0,Ngoma,1
-2.301102,30.634281,Diagnostic Scanning,1,-2.125817,30.767697,24.49,2.5,0,0,Kirehe,0
-2.221805,30.167679,Transmission Repair,1,-2.013947,30.285531,26.56,4.7,1,1,Bugesera,0
-1.936855,30.649154,Electrical Systems,3,-1.900406,30.624834,4.87,4.7,0,1,Kayonza,0
-1.950611,30.098467,Engine Repair,1,-1.908561,30.154386,7.78,4.0,0,1,Gasabo,1
-2.192519,30.431026,Suspension & Steering,1,-2.1437349,30.5917443,18.66,4.0,0,1,Ngoma,0
-1.803119,30.080424,Suspension & Steering,1,-1.7104,29.958299,17.04,4.7,0,0,Rulindo,0
-1.560347,30.000122,Engine Repair,1,-1.539963,30.114703,12.94,3.3,0,0,Gicumbi,1
-2.425962,29.775403,Electrical Systems,1,-2.3486218,29.7538079,8.93,4.4,0,1,Nyanza,1
-1.930095,30.594809,Air Conditioning,3,-1.91149,30.615293,3.08,4.5,0,0,Kayonza,0
-2.015621,29.797435,Engine Repair,1,-2.0734727,29.788242,6.51,4.0,0,0,Muhanga,1
-2.069559,30.517353,Exhaust System,1,-2.105691,30.625793,12.7,4.2,0,0,Ngoma,1
-2.083195,29.81483,Electrical Systems,3,-2.056517,29.75656,7.12,4.2,0,0,Muhanga,0
-1.948477,30.409708,Brake System,3,-1.918133,30.463684,6.88,4.7,0,1,Rwamagana,1
-2.352618,29.679843,Bodywork,1,-2.346419,29.74224,6.97,4.7,0,0,Nyanza,0
-1.697164,29.230132,Tire & Wheel,1,-1.672148,29.292436,7.46,3.3,0,1,Rubavu,1
-1.594231,30.114311,Suspension & Steering,1,-1.576511,30.145835,4.02,4.1,0,0,Gicumbi,0
-1.985761,30.12535,Diagnostic Scanning,1,-2.037696,30.105169,6.2,2.5,0,1,Kicukiro,0
-2.292056,29.73689,Brake System,1,-2.4084,29.755474,13.1,3.4,0,0,Nyanza,0
-2.193236,30.443468,Transmission Repair,3,-2.1821254,30.4943009,5.78,3.5,0,1,Ngoma,1
-2.101324,29.784803,Bodywork,1,-2.0951382,29.7254872,6.63,4.3,0,1,Muhanga,1
-1.428064,29.657046,Suspension & Steering,3,-1.501575,29.713066,10.28,4.1,0,0,Musanze,1
-2.368224,29.792511,Tire & Wheel,1,-2.326438,29.736741,7.74,4.1,0,0,Nyanza,1
-1.674055,30.036886,Oil Change,1,-1.7350349,29.9268584,13.98,3.4,0,1,Rulindo,1
-1.898879,30.704014,Electrical Systems,1,-1.893627,30.662426,4.66,4.5,1,0,Kayonza,0
-1.655309,30.102585,Welding,1,-1.687592,29.985455,13.5,4.5,0,1,Rulindo,1
-2.324495,30.59138,Diagnostic Scanning,3,-2.1574604,30.7521485,25.77,4.6,0,1,Kirehe,0
-2.112172,30.116263,Oil Change,1,-1.987684,30.282037,23.04,4.0,0,0,Bugesera,0
-2.076184,30.432582,Diagnostic Scanning,1,-2.13327,30.623986,22.2,4.5,0,0,Ngoma,0
-1.990714,30.114712,Brake System,1,-1.999839,30.149266,3.97,4.4,0,0,Kicukiro,1
-2.398533,30.575233,Engine Repair,1,-2.160679,30.826879,38.49,3.8,0,0,Kirehe,0
-1.957472,30.066937,Transmission Repair,1,-1.978029,30.015063,6.2,4.3,0,0,Nyarugenge,1
-2.135001,29.742111,Welding,1,-2.053319,29.706039,9.93,5.0,0,1,Muhanga,1
-1.750885,30.033872,Bodywork,3,-1.7439291,29.9439511,10.02,3.2,0,1,Rulindo,0
-2.390456,29.746423,Electrical Systems,1,-2.307121,29.7348,9.36,4.6,0,0,Nyanza,1
-1.662284,30.076284,Brake System,1,-1.717333,30.065272,6.24,3.9,0,0,Rulindo,0
-2.659746,29.694939,Exhaust System,3,-2.623192,29.737659,6.25,4.9,0,1,Huye,0
-2.019905,30.126481,Oil Change,1,-2.025658,30.122603,0.77,4.5,0,0,Kicukiro,0
-1.975084,30.032542,Electrical Systems,1,-1.952893,30.07294,5.12,4.4,0,1,Nyarugenge,1
-2.388287,29.754572,Oil Change,1,-2.392847,29.706801,5.33,4.0,0,0,Nyanza,1
-2.050119,29.814831,Tire & Wheel,1,-2.047117,29.746607,7.59,3.7,0,1,Muhanga,1
-1.966397,30.067701,Air Conditioning,3,-1.959832,30.091411,2.73,4.5,0,1,Nyarugenge,1
