request_id,user_id,garage_id,garage_name,service_type,description,request_date,request_district,request_latitude,request_longitude,mechanic_district,mechanic_latitude,mechanic_longitude,distance_km,status,completion_date,duration_hours,estimated_cost_rwf,actual_cost_rwf,response_time_minutes,payment_method,payment_status,emergency_request
REQ00504,USR0742,8083,Reliable Auto Service Center,Bodywork,Clutch not engaging,3/12/2026 0:47,Gicumbi,-1.564788,30.149335,Gicumbi,-1.478131,30.06812,13.2,Completed,3/14/2026 7:47,55,145629,178712,112,Cash,Paid,No
REQ00505,USR0683,370,Grand Garage,Transmission Repair,Overheating engine,2/20/2026 19:23,Rubavu,-1.752932,29.244202,Rubavu,-1.769071,29.205029,4.71,In Progress,2/22/2026 0:23,56,152210,166489,63,Mobile Money,Pending,No
REQ00506,USR0671,3246,Ineza Car Masters,Electrical Systems,Radiator leaking,10/28/2026 8:46,Kayonza,-1.799244,30.663835,Kayonza,-1.8786822,30.4900948,21.23,Pending,10/28/2026 16:46,44,134636,152729,60,Mobile Money,Unpaid,No
REQ00507,USR0850,7328,NDAYISABA Auto Repair Ltd.,Transmission Repair,Car won't start,3/15/2026 0:58,Ngoma,-2.094886,30.430661,Ngoma,-2.119874,30.554329,14.02,Completed,3/15/2026 20:58,20,178800,125775,126,Cash,Paid,No
REQ00508,USR0005,9869,Fast Engine Auto Solutions,Suspension & Steering,Gearbox issues,2/27/2026 23:36,Rulindo,-1.730218,30.068988,Rulindo,-1.707996,29.953459,13.08,Pending,3/2/2026 23:36,2,46698,56030,171,Bank Transfer,Unpaid,No
REQ00509,USR0673,8163,Central Road Motor Works,Transmission Repair,Radiator leaking,1/27/2026 4:36,Kayonza,-1.795241,30.628532,Kayonza,-1.88945,30.642072,10.58,Completed,1/31/2026 2:36,94,161516,186012,91,Bank Transfer,Paid,Yes
REQ00510,USR0365,3840,Musabyimana Auto Tech,Engine Repair,Strange noise from engine,4/19/2026 17:39,Bugesera,-2.153049,30.085611,Bugesera,-2.1288066,30.2450616,17.92,Completed,4/21/2026 16:39,47,161206,50840,141,Cash,Paid,No
REQ00511,USR0475,9838,MUTABAZI Workshop Ltd,Oil Change,Battery replacement,1/13/2026 17:21,Rwamagana,-1.975048,30.387049,Rwamagana,-1.966381,30.492533,11.76,Completed,1/14/2026 19:21,26,50145,163206,55,Bank Transfer,Paid,Yes
REQ00512,USR0714,929,King Garage Huye,Welding,AC not cooling,11/25/2026 3:16,Huye,-2.54874,29.752506,Huye,-2.661755,29.79398,13.38,Completed,11/27/2026 18:16,63,159741,87505,74,Bank Transfer,Paid,No
REQ00513,USR0683,4136,Perfect Auto Masters,Tire & Wheel,Brakes not responding,1/8/2026 10:28,Rubavu,-1.702612,29.245387,Rubavu,-1.68766,29.263447,2.61,Completed,1/8/2026 14:28,4,115548,41099,90,Bank Transfer,Paid,No
REQ00514,USR0113,3953,Strong Garage,Electrical Systems,Car won't start,3/1/2026 17:34,Nyanza,-2.338696,29.808283,Nyanza,-2.3832323,29.7252707,10.47,Cancelled,3/1/2026 22:34,0,83616,0,92,N/A,Pending,No
REQ00515,USR0983,8012,HATEGEKA Auto Services Co.,Transmission Repair,Gearbox issues,5/27/2026 8:31,Rwamagana,-1.889411,30.414809,Rwamagana,-1.934222,30.498684,10.57,Completed,5/29/2026 4:31,44,21968,41508,123,Bank Transfer,Paid,No
REQ00516,USR0791,3339,Umurava Repair Center,Oil Change,Electrical fault,12/28/2026 5:43,Bugesera,-2.179791,30.173587,Bugesera,-2.1833923,30.1586378,1.71,Completed,12/31/2026 13:43,80,54306,25622,30,Mobile Money,Paid,No
REQ00517,USR0245,3778,Iron Car Care,Engine Repair,Battery replacement,7/1/2026 17:36,Musanze,-1.506109,29.655401,Musanze,-1.4759344,29.6037631,6.65,Pending,7/1/2026 19:36,12,48743,48168,107,Mobile Money,Unpaid,No
REQ00518,USR0907,5693,Royal Auto Tech Auto Base,Tire & Wheel,Fuel pump failure,2/15/2026 9:48,Rwamagana,-1.9751,30.408402,Rwamagana,-1.916431,30.505824,12.64,Completed,2/17/2026 17:48,56,53019,180069,93,Mobile Money,Paid,Yes
REQ00519,USR0537,3175,Elite Car Services,Tire & Wheel,Clutch not engaging,2/9/2026 8:52,Musanze,-1.519425,29.565142,Musanze,-1.514445,29.6075734,4.75,Completed,2/10/2026 9:52,25,192409,182444,94,Cash,Paid,No
REQ00520,USR0351,1770,Redline Garage Kayonza,Bodywork,Strange noise from engine,5/5/2026 15:49,Kayonza,-1.83984,30.630037,Kayonza,-1.813942,30.703908,8.7,Completed,5/7/2026 23:49,56,163237,169052,25,Bank Transfer,Paid,No
REQ00521,USR0332,7622,PRC Auto Masters Ltd.,Bodywork,Overheating engine,5/2/2026 18:40,Nyarugenge,-1.972837,30.060014,Nyarugenge,-1.977768,30.011295,5.44,In Progress,5/3/2026 0:40,56,95182,100314,96,Mobile Money,Unpaid,No
REQ00522,USR0706,7534,HABIMANA Auto Repair & Sons,Exhaust System,AC not cooling,2/18/2026 13:06,Huye,-2.633961,29.785751,Huye,-2.555565,29.755286,9.35,Cancelled,2/18/2026 15:06,0,129231,0,52,N/A,Cancelled,Yes
REQ00523,USR0426,1715,Acacia Auto Kibungo,Oil Change,Fuel pump failure,11/7/2026 8:56,Ngoma,-2.073049,30.507531,Ngoma,-2.212075,30.408948,18.95,Completed,11/8/2026 17:56,33,30026,41804,27,Bank Transfer,Paid,No
REQ00524,USR0851,6465,East Africa Vehicle Car Workshop,Welding,Oil leak detected,8/4/2026 20:18,Gicumbi,-1.659485,30.139104,Gicumbi,-1.528083,30.073578,16.33,Completed,8/8/2026 17:18,93,116516,72457,30,Mobile Money,Paid,No
REQ00525,USR0030,9283,Africa Tech Auto Garage,Brake System,Power steering failure,2/5/2026 1:44,Gasabo,-1.922902,30.135868,Gasabo,-1.979795,30.024193,13.93,In Progress,2/8/2026 13:44,45,176705,170227,118,Cash,Unpaid,No
REQ00526,USR0015,5694,Rwanda Moto Auto Clinic,Diagnostic Scanning,Brakes not responding,4/2/2026 23:32,Gasabo,-1.969446,30.029625,Gasabo,-1.847973,30.123005,17.03,Completed,4/4/2026 5:32,30,163205,118111,66,Mobile Money,Paid,No
REQ00527,USR0946,572,Road Auto Workshop,Exhaust System,Transmission slipping,6/5/2026 23:59,Gasabo,-1.88835,30.09252,Gasabo,-1.883167,30.069032,2.67,Completed,6/9/2026 23:59,96,20549,86465,90,Mobile Money,Paid,No
REQ00528,USR0739,237,Prime Auto Fix,Electrical Systems,Radiator leaking,4/18/2026 15:10,Huye,-2.565916,29.7893,Huye,-2.638116,29.701646,12.62,Completed,4/22/2026 6:10,87,120530,64654,178,Mobile Money,Paid,No
REQ00529,USR0976,4362,Kigali Road Auto Fix,Transmission Repair,Clutch not engaging,12/1/2026 11:27,Bugesera,-2.170717,30.153151,Bugesera,-1.997866,30.309489,25.91,Completed,12/4/2026 7:27,68,144091,15086,83,Bank Transfer,Paid,No
REQ00530,USR0871,41,Garage MEDECAR LTD,Suspension & Steering,AC not cooling,5/21/2026 12:16,Rubavu,-1.634136,29.232915,Rubavu,-1.6969845,29.2632197,7.76,Pending,5/21/2026 18:16,22,19990,19284,42,Mobile Money,Unpaid,No
REQ00531,USR0411,8833,Rwanda Tech Auto Base,Bodywork,Clutch not engaging,7/22/2026 23:27,Bugesera,-2.094247,30.134612,Bugesera,-2.027598,30.314606,21.33,Completed,7/23/2026 18:27,19,51059,194360,65,Mobile Money,Paid,No
REQ00532,USR0262,5769,NDAYAMBAJE AUTO AUTO,Air Conditioning,Fuel pump failure,1/2/2026 6:20,Musanze,-1.536745,29.575694,Musanze,-1.42174,29.690829,18.09,Completed,1/4/2026 15:20,57,127305,53445,160,Bank Transfer,Paid,Yes
REQ00533,USR0113,2833,Moon Repair Center,Diagnostic Scanning,Overheating engine,5/29/2026 13:21,Nyanza,-2.316015,29.739454,Nyanza,-2.3322851,29.750236,2.17,Completed,5/29/2026 17:21,4,169812,72832,54,Mobile Money,Paid,No
REQ00534,USR0663,4672,YTXF Service Center Sarl,Diagnostic Scanning,Suspension noise,1/22/2026 9:23,Nyanza,-2.285533,29.814173,Nyanza,-2.333962,29.781719,6.48,In Progress,1/25/2026 12:23,71,63988,52130,26,Cash,Pending,No
REQ00535,USR0681,9397,VXX Auto World Sarl,Brake System,Check engine light on,1/21/2026 13:42,Gasabo,-1.867323,30.047513,Gasabo,-1.918965,30.041347,5.78,In Progress,1/23/2026 21:42,42,89067,75384,9,Bank Transfer,Unpaid,No
REQ00536,USR0700,6181,ANM Auto Experts Ltd,Oil Change,Starter motor issues,6/28/2026 4:02,Rubavu,-1.619496,29.239914,Rubavu,-1.736498,29.328094,16.29,Cancelled,6/28/2026 5:02,0,38163,0,104,N/A,Unpaid,Yes
REQ00537,USR0932,5119,NDAYAMBAJE Auto Garage,Tire & Wheel,Radiator leaking,11/28/2026 20:41,Huye,-2.655845,29.783535,Huye,-2.679223,29.803203,3.4,Completed,11/29/2026 11:41,15,42029,184649,162,Mobile Money,Paid,Yes
REQ00538,USR0749,4856,Africa Gear Car Repair,Diagnostic Scanning,Oil leak detected,1/29/2026 21:38,Nyarugenge,-1.944849,30.093572,Nyarugenge,-1.900896,30.064152,5.88,Completed,1/30/2026 17:38,20,30677,160635,145,Mobile Money,Paid,No
REQ00539,USR0581,9316,Rwanda Gear Workshop,Oil Change,Exhaust pipe broken,4/28/2026 7:26,Muhanga,-2.062846,29.737997,Muhanga,-2.030913,29.765173,4.66,Completed,4/29/2026 11:26,28,119071,131889,34,Mobile Money,Paid,No
REQ00540,USR0141,3633,Vision Auto Station,Oil Change,Transmission slipping,3/9/2026 5:31,Huye,-2.611533,29.686576,Huye,-2.6498178,29.7218586,5.79,Cancelled,3/9/2026 16:31,0,5256,0,118,N/A,Cancelled,No
REQ00541,USR0355,789,Turbo Repair Center,Transmission Repair,Battery replacement,5/6/2026 18:58,Gicumbi,-1.51105,30.117543,Gicumbi,-1.481398,30.039712,9.26,Completed,5/7/2026 2:58,8,76870,88308,18,Mobile Money,Paid,No
REQ00542,USR0007,2943,Atlantic Vehicle Workshop,Tire & Wheel,Gearbox issues,8/9/2026 2:09,Kirehe,-2.375317,30.72738,Kirehe,-2.1746749,30.6139522,25.62,Cancelled,8/9/2026 17:09,0,151921,0,131,N/A,Cancelled,Yes
REQ00543,USR0909,4571,MANIRIHO SERVICES GARAGE,Air Conditioning,Strange noise from engine,4/26/2026 1:39,Ngoma,-2.235685,30.493682,Ngoma,-2.144912,30.55134,11.96,Pending,4/26/2026 3:39,13,49590,49956,157,Mobile Money,Unpaid,No
REQ00544,USR0464,4697,GZFG Car Clinic & Sons,Transmission Repair,Strange noise from engine,9/8/2026 2:21,Huye,-2.573382,29.692875,Huye,-2.650703,29.722051,9.19,Completed,9/11/2026 14:21,84,76355,7230,159,Bank Transfer,Paid,No
REQ00545,USR0280,7231,UWIMANA AUTO AUTO,Air Conditioning,Overheating engine,12/14/2026 9:38,Ngoma,-2.1197,30.467812,Ngoma,-2.159741,30.59559,14.88,Cancelled,12/15/2026 6:38,0,168953,0,22,N/A,Cancelled,No
REQ00546,USR0246,6224,NO Auto Repair Ltd,Tire & Wheel,Check engine light on,10/20/2026 14:31,Nyarugenge,-1.986792,30.051938,Nyarugenge,-1.974065,30.101324,5.67,In Progress,10/20/2026 16:31,27,16705,15148,24,Cash,Pending,No
REQ00547,USR0458,4565,Africa Drive Autocare,Air Conditioning,Gearbox issues,4/22/2026 8:05,Musanze,-1.49644,29.584292,Musanze,-1.483253,29.570848,2.09,Completed,4/22/2026 21:05,13,69111,78614,101,Mobile Money,Paid,Yes
REQ00548,USR0559,2274,Lake Oil Change,Engine Repair,Gearbox issues,9/6/2026 1:25,Rulindo,-1.779844,30.045063,Rulindo,-1.6870732,29.9923323,11.86,Completed,9/6/2026 14:25,13,145356,177368,145,Mobile Money,Paid,No
REQ00549,USR0816,1805,Elite Auto Star,Tire & Wheel,Flat tire replacement,9/28/2026 0:12,Rubavu,-1.74451,29.331571,Rubavu,-1.596476,29.300705,16.81,Completed,10/1/2026 23:12,95,184605,196680,24,Bank Transfer,Paid,No
REQ00550,USR0536,3862,Fast Car Tech,Exhaust System,Gearbox issues,9/30/2026 13:58,Muhanga,-2.030565,29.825907,Muhanga,-2.1102399,29.73447,13.48,Completed,9/30/2026 15:58,2,145894,153200,178,Bank Transfer,Paid,Yes
REQ00551,USR0665,9710,NYIRANEZA Auto Garage Ltd.,Welding,Starter motor issues,1/13/2026 22:05,Nyanza,-2.427082,29.764267,Nyanza,-2.29617,29.754619,14.6,Completed,1/15/2026 23:05,49,8310,127121,135,Bank Transfer,Paid,No
REQ00552,USR0664,8698,Kigali Auto Workshop,Electrical Systems,Strange noise from engine,10/27/2026 12:18,Kirehe,-2.315838,30.647225,Kirehe,-2.144822,30.792288,24.93,In Progress,10/28/2026 3:18,63,16204,13750,10,Bank Transfer,Unpaid,No
REQ00553,USR0083,2382,Nyungwe Car Hub,Engine Repair,Transmission slipping,6/4/2026 21:56,Kirehe,-2.352406,30.576462,Kirehe,-2.1678554,30.6638297,22.7,Cancelled,6/5/2026 5:56,0,7316,0,121,N/A,Pending,No
REQ00554,USR0248,5392,RUHARA Auto Services Ltd.,Engine Repair,Clutch not engaging,5/20/2026 21:44,Kicukiro,-1.930646,30.145871,Kicukiro,-1.931286,30.089374,6.28,Completed,5/24/2026 9:44,84,164031,89054,31,Mobile Money,Paid,No
REQ00555,USR0470,5835,East Africa Wheel Car Repair,Brake System,Windshield wiper motor failure,4/1/2026 21:46,Rulindo,-1.803536,30.102928,Rulindo,-1.687595,29.924816,23.62,Completed,4/2/2026 12:46,15,26103,168110,72,Bank Transfer,Paid,No
REQ00556,USR0371,3180,Expert Motor Garage,Diagnostic Scanning,AC not cooling,7/18/2026 11:21,Kirehe,-2.267462,30.578121,Kirehe,-2.104638,30.7316083,24.87,Completed,7/21/2026 0:21,61,166699,108659,93,Cash,Paid,No
REQ00557,USR0843,8961,Elite Gear Motor Works,Exhaust System,Transmission slipping,10/17/2026 0:58,Kayonza,-1.801543,30.710746,Kayonza,-1.915484,30.652955,14.2,In Progress,10/17/2026 10:58,71,25512,20549,65,Mobile Money,Unpaid,No
REQ00558,USR0752,950,Vision Garage Ltd Rwamagana,Bodywork,Power steering failure,6/30/2026 17:03,Rwamagana,-2.011625,30.476859,Rwamagana,-1.917124,30.428836,11.79,Cancelled,6/30/2026 21:03,0,136196,0,111,N/A,Pending,No
REQ00559,USR0247,389,Smart Drive Center,Brake System,Fuel pump failure,7/4/2026 12:04,Nyarugenge,-1.977539,30.057792,Nyarugenge,-1.988431,30.018768,4.5,Completed,7/5/2026 6:04,18,105055,120505,144,Mobile Money,Paid,Yes
REQ00560,USR0382,9037,Rwanda Moto Auto Experts,Oil Change,Flat tire replacement,2/7/2026 1:16,Gicumbi,-1.55651,30.029447,Gicumbi,-1.485339,30.056486,8.47,Completed,2/7/2026 14:16,13,147729,142560,127,Bank Transfer,Paid,No
REQ00561,USR0843,1956,Olivier Nsanzimana Garage,Electrical Systems,Flat tire replacement,9/15/2026 16:12,Kayonza,-1.889897,30.571361,Kayonza,-1.817647,30.564477,8.07,Cancelled,9/15/2026 20:12,0,185195,0,172,N/A,Cancelled,No
REQ00562,USR0684,9499,RUHARA AUTO GARAGE,Suspension & Steering,Fuel pump failure,4/17/2026 22:49,Kayonza,-1.914082,30.594085,Kayonza,-1.876869,30.661451,8.55,Completed,4/20/2026 1:49,51,51113,134561,113,Mobile Money,Paid,No
REQ00563,USR0001,2358,Blue Mechanic Shop,Oil Change,Check engine light on,6/21/2026 13:52,Nyanza,-2.394232,29.8143,Nyanza,-2.3287251,29.7591502,9.52,Completed,6/23/2026 19:52,54,184358,83168,49,Bank Transfer,Paid,Yes
REQ00564,USR0384,702,Ace Car Service Rubavu,Transmission Repair,Check engine light on,4/4/2026 1:50,Rubavu,-1.621232,29.293255,Rubavu,-1.726752,29.192973,16.18,In Progress,4/5/2026 20:50,64,162539,190668,106,Cash,Unpaid,No
REQ00565,USR0213,5886,Safe Motor Auto Solutions,Oil Change,Battery replacement,10/7/2026 16:51,Muhanga,-2.027197,29.826144,Muhanga,-2.045672,29.725427,11.38,Completed,10/7/2026 20:51,4,106790,87101,101,Bank Transfer,Paid,No
REQ00566,USR0608,8200,Elite Motor Center,Transmission Repair,Clutch not engaging,1/20/2026 8:53,Gicumbi,-1.481324,29.975387,Gicumbi,-1.470821,30.113587,15.41,Completed,1/22/2026 9:53,49,151468,65640,5,Mobile Money,Paid,No
REQ00567,USR0555,3890,Golden Automobiles,Diagnostic Scanning,Gearbox issues,1/25/2026 15:06,Kicukiro,-1.950421,30.104568,Kicukiro,-2.001542,30.0942581,5.8,Cancelled,1/25/2026 22:06,0,110267,0,63,N/A,Cancelled,Yes
REQ00568,USR0784,5588,GASANA Auto Repair,Welding,Starter motor issues,6/14/2026 19:11,Rwamagana,-1.894151,30.496053,Rwamagana,-1.943545,30.494723,5.49,Completed,6/15/2026 14:11,19,34783,178361,169,Mobile Money,Paid,No
REQ00569,USR0958,4623,Reliable Auto Care Auto Masters,Diagnostic Scanning,Battery replacement,8/18/2026 10:31,Musanze,-1.467226,29.62727,Musanze,-1.577595,29.577014,13.48,Completed,8/19/2026 15:31,29,21885,16450,72,Mobile Money,Paid,No
REQ00570,USR0761,4740,MUTABAZI AUTOFIX AUTO,Brake System,Brakes not responding,8/14/2026 11:43,Rwamagana,-1.965912,30.410624,Rwamagana,-1.95056,30.467255,6.52,Pending,8/15/2026 3:43,31,147400,132290,120,Mobile Money,Pending,No
REQ00571,USR0526,7222,New Motor Center,Brake System,Power steering failure,3/12/2026 3:42,Gasabo,-1.923019,30.03577,Gasabo,-1.842472,30.064577,9.51,In Progress,3/15/2026 4:42,25,55483,64846,10,Mobile Money,Pending,Yes
REQ00572,USR0458,905,New Life Garage Musanze,Exhaust System,Strange noise from engine,6/25/2026 6:18,Musanze,-1.455221,29.621372,Musanze,-1.56611,29.566112,13.78,Cancelled,6/25/2026 9:18,0,130949,0,90,N/A,Cancelled,No
REQ00573,USR0539,580,Drive Mechanics,Suspension & Steering,Windshield wiper motor failure,3/19/2026 18:51,Gasabo,-1.858318,30.098467,Gasabo,-1.955202,30.015091,14.21,Pending,3/20/2026 23:51,27,130059,121729,77,Bank Transfer,Pending,No
REQ00574,USR0640,262,Green Auto Repair,Electrical Systems,Check engine light on,3/30/2026 8:38,Gasabo,-1.951097,30.049698,Gasabo,-1.936131,30.138338,9.99,Completed,3/31/2026 2:38,18,133537,37568,33,Cash,Paid,No
REQ00575,USR0810,3717,Nyungwe Car Experts,Tire & Wheel,Check engine light on,10/10/2026 13:51,Bugesera,-2.074853,30.103741,Bugesera,-2.1318209,30.1010845,6.34,Completed,10/14/2026 12:51,95,149937,167479,141,Bank Transfer,Paid,Yes
REQ00576,USR0964,4943,East Africa Auto Auto Base,Brake System,Transmission slipping,1/15/2026 14:56,Bugesera,-2.082765,30.255439,Bugesera,-2.001757,30.323528,11.76,In Progress,1/18/2026 0:56,1,60380,55135,166,Cash,Unpaid,No
REQ00577,USR0417,3409,Prime Car Masters,Exhaust System,Check engine light on,1/13/2026 21:09,Muhanga,-2.122182,29.677859,Muhanga,-2.0857898,29.7487565,8.86,Completed,1/14/2026 23:09,26,49082,161336,123,Cash,Paid,No
REQ00578,USR0460,2021,Niboye Spare Parts & Garage,Exhaust System,Check engine light on,10/4/2026 12:38,Nyanza,-2.429867,29.69122,Nyanza,-2.3346011,29.7504719,12.47,Cancelled,10/5/2026 3:38,0,114721,0,157,N/A,Unpaid,No
REQ00579,USR0224,1647,Max Motor Plus Gasabo,Brake System,Brakes not responding,5/20/2026 18:57,Gasabo,-1.901772,30.134494,Gasabo,-1.977334,30.041536,13.32,In Progress,5/21/2026 10:57,45,155459,145040,59,Bank Transfer,Unpaid,Yes
REQ00580,USR0402,5235,NDAGIJIMANA Garage Sarl,Engine Repair,Check engine light on,9/16/2026 22:38,Bugesera,-2.144802,30.100373,Bugesera,-2.029254,30.30752,26.36,Cancelled,9/17/2026 9:38,0,59311,0,169,N/A,Pending,No
REQ00581,USR0079,6392,National Auto Tech Motor Garage,Transmission Repair,Oil leak detected,2/6/2026 0:23,Gasabo,-1.87393,30.099135,Gasabo,-1.86719,30.037106,6.93,Completed,2/9/2026 16:23,88,35125,106978,61,Bank Transfer,Paid,No
REQ00582,USR0432,8691,Africa Car Auto Clinic,Brake System,Starter motor issues,7/7/2026 5:50,Musanze,-1.428185,29.605664,Musanze,-1.487164,29.595898,6.65,Completed,7/9/2026 18:50,61,143119,91356,73,Bank Transfer,Paid,Yes
REQ00583,USR0773,4149,BBBC Auto Repair & Sons,Welding,Strange noise from engine,3/12/2026 12:58,Kicukiro,-2.020942,30.072593,Kicukiro,-1.939068,30.113353,10.17,Completed,3/15/2026 18:58,78,68615,129838,177,Mobile Money,Paid,No
REQ00584,USR0768,4342,National Auto Fix,Air Conditioning,Power steering failure,7/31/2026 5:11,Muhanga,-2.008689,29.73053,Muhanga,-2.025158,29.707924,3.11,In Progress,8/1/2026 4:11,31,63958,65795,92,Cash,Unpaid,No
REQ00585,USR0926,4407,NDAYAMBAJE AUTO WORKSHOP,Diagnostic Scanning,Windshield wiper motor failure,12/31/2026 3:48,Rwamagana,-1.912092,30.435667,Rwamagana,-1.915973,30.476835,4.6,Cancelled,12/31/2026 14:48,0,148696,0,36,N/A,Pending,No
REQ00586,USR0872,1760,Guardian Mechanics Nyamata,Bodywork,AC not cooling,12/5/2026 9:11,Bugesera,-2.205853,30.190638,Bugesera,-2.090289,30.167293,13.11,Pending,12/6/2026 1:11,46,43141,50275,87,Mobile Money,Unpaid,Yes
REQ00587,USR0449,7835,NIYONZIMA Workshop Ltd,Diagnostic Scanning,Oil leak detected,2/28/2026 1:09,Muhanga,-2.052343,29.739562,Muhanga,-2.024687,29.741626,3.08,Completed,3/2/2026 19:09,90,89586,151184,22,Bank Transfer,Paid,No
REQ00588,USR0853,2563,Gem Spare Parts & Garage,Brake System,Oil leak detected,10/15/2026 22:58,Kirehe,-2.300057,30.600397,Kirehe,-2.0828383,30.7341232,28.36,Completed,10/19/2026 17:58,91,190248,54248,108,Mobile Money,Paid,Yes
REQ00589,USR0713,8281,Africa Wheel Auto Plus,Diagnostic Scanning,Battery replacement,9/5/2026 20:49,Gasabo,-1.8576,30.047548,Gasabo,-1.89858,30.07975,5.79,Completed,9/9/2026 1:49,77,98849,72687,30,Mobile Money,Paid,No
REQ00590,USR0326,1258,Motor Auto Services Musanze,Exhaust System,Strange noise from engine,5/26/2026 17:42,Musanze,-1.500376,29.633128,Musanze,-1.494273,29.655737,2.6,Completed,5/27/2026 21:42,28,163101,68533,7,Cash,Paid,No
REQ00591,USR0534,2924,Kigali Car Services,Diagnostic Scanning,Strange noise from engine,6/8/2026 13:25,Kirehe,-2.338525,30.6486,Kirehe,-2.1252887,30.6628645,23.76,Cancelled,6/9/2026 10:25,0,175554,0,155,N/A,Unpaid,No
REQ00592,USR0372,9947,Africa Auto Auto Workshop,Oil Change,AC not cooling,6/18/2026 21:40,Musanze,-1.502195,29.626471,Musanze,-1.478645,29.671666,5.67,In Progress,6/19/2026 13:40,5,170055,144632,76,Bank Transfer,Unpaid,Yes
REQ00593,USR0576,6606,Green Auto Clinic,Brake System,Exhaust pipe broken,10/1/2026 3:51,Ngoma,-2.164082,30.412029,Ngoma,-2.074289,30.568741,20.07,Cancelled,10/1/2026 18:51,0,131734,0,167,N/A,Pending,No
REQ00594,USR0667,6248,East Africa Car Auto Fix,Exhaust System,Brakes not responding,5/25/2026 9:20,Rulindo,-1.773525,30.092017,Rulindo,-1.717602,29.908721,21.3,Completed,5/28/2026 3:20,66,22443,59052,60,Bank Transfer,Paid,No
REQ00595,USR0197,238,Top Car Service,Engine Repair,Transmission slipping,10/28/2026 2:32,Rwamagana,-2.012883,30.497394,Rwamagana,-1.964491,30.441984,8.18,In Progress,10/28/2026 19:32,59,186511,150354,39,Cash,Pending,No
REQ00596,USR0673,4798,DE Auto Experts Sarl,Welding,Overheating engine,4/1/2026 7:12,Kayonza,-1.808584,30.645601,Kayonza,-1.895364,30.663827,9.86,Completed,4/2/2026 7:12,24,39761,175513,48,Bank Transfer,Paid,No
REQ00597,USR0753,7063,Grand Auto Solutions,Welding,Power steering failure,2/25/2026 0:13,Gicumbi,-1.657934,30.114443,Gicumbi,-1.519507,30.088778,15.65,Completed,2/28/2026 7:13,79,194227,65170,20,Cash,Paid,No
REQ00598,USR0190,5733,Golden Engine Auto Clinic,Air Conditioning,Overheating engine,12/31/2026 13:49,Ngoma,-2.099284,30.477071,Ngoma,-2.12309,30.586432,12.44,In Progress,12/31/2026 16:49,61,8779,9768,29,Cash,Unpaid,Yes
REQ00599,USR0665,7335,WG Auto Plus,Suspension & Steering,Overheating engine,4/26/2026 13:46,Nyanza,-2.33793,29.796997,Nyanza,-2.307042,29.80867,3.67,Completed,4/27/2026 11:46,22,149899,75975,44,Bank Transfer,Paid,Yes
REQ00600,USR0162,6391,AP Auto Fix,Air Conditioning,Starter motor issues,3/10/2026 4:54,Musanze,-1.524372,29.656005,Musanze,-1.424485,29.67766,11.36,Completed,3/10/2026 5:54,1,85648,120138,110,Cash,Paid,Yes
REQ00601,USR0121,6246,Top Wheel Auto Hub,Bodywork,Electrical fault,3/10/2026 15:24,Ngoma,-2.119066,30.572906,Ngoma,-2.11065,30.556816,2.02,Completed,3/11/2026 0:24,9,114190,76818,7,Bank Transfer,Paid,No
REQ00602,USR0106,3578,Super Auto Hub,Transmission Repair,Clutch not engaging,2/7/2026 22:40,Rwamagana,-1.960489,30.473697,Rwamagana,-1.9755899,30.4104932,7.22,Completed,2/11/2026 6:40,80,167540,190252,21,Mobile Money,Paid,No
REQ00603,USR0040,4901,QF Car Center Co.,Electrical Systems,Overheating engine,4/28/2026 4:38,Nyarugenge,-1.949539,30.073926,Nyarugenge,-1.96974,30.010412,7.41,Pending,4/28/2026 7:38,22,90141,102845,28,Bank Transfer,Pending,Yes
